"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Effect.size.code","Experiment.code","Trait.category","Trait","Sex","Rearing.temperature","es","v","diff","reftemp","treattemp"
"3582","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Aphantopus hyperantus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961_8","TEMP961A","Reproduction","Fecundity (total eggs)","Female",NA,-0.436574086105496,0.409529846632942,10,25,35
"3583","Good","TEMP962",844,15,"7B","Karlsson, B.; Van Dyck, H. m. j.",2005,"Does habitat fragmentation affect temperature-related life-history traits? A laboratory test with a woodland butterfly","10.1098/rspb.2005.3074","Pararge aegeria","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Mix","Experimental","Terrestrial","Belgium","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP962_1","TEMP962A","Longevity","Lifespan (days)","Female",20,-0.487902033940632,0.41190241973617,7.5,20,27.5
"3584","Good","TEMP962",844,15,"7B","Karlsson, B.; Van Dyck, H. m. j.",2005,"Does habitat fragmentation affect temperature-related life-history traits? A laboratory test with a woodland butterfly","10.1098/rspb.2005.3074","Pararge aegeria","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Mix","Experimental","Terrestrial","Belgium","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP962_2","TEMP962A","Reproduction","Fecundity (lifetime eggs)","Female",20,1.03576950297995,0.453640923165166,7.5,20,27.5
"3585","Good","TEMP962",844,15,"7B","Karlsson, B.; Van Dyck, H. m. j.",2005,"Does habitat fragmentation affect temperature-related life-history traits? A laboratory test with a woodland butterfly","10.1098/rspb.2005.3074","Pararge aegeria","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Mix","Experimental","Terrestrial","Belgium","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP962_3","TEMP962A","Longevity","Lifespan (days)","Female",20,-1.04658859336033,0.416455197746301,7.5,20,27.5
"3586","Good","TEMP962",844,15,"7B","Karlsson, B.; Van Dyck, H. m. j.",2005,"Does habitat fragmentation affect temperature-related life-history traits? A laboratory test with a woodland butterfly","10.1098/rspb.2005.3074","Pararge aegeria","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Mix","Experimental","Terrestrial","Belgium","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP962_4","TEMP962A","Reproduction","Fecundity (lifetime eggs)","Female",20,0.888999238751437,0.40259028696215,7.5,20,27.5
"3587","Good","TEMP964",846,15,"21","Kasap, I. (a)",2009,"Influence of Temperature on Life Table Parameters of the Predaceous Mite Euseius finlandicus (Oudemans) (Acari: Phytoseiidae)","10.3906/tar-0803-5","Euseius finlandicus","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP964_1","TEMP964A","Longevity","Longevity in Days","Female",25,-0.227178613593672,0.112171915615721,5,25,30
"3588","Good","TEMP964",846,15,"21","Kasap, I. (a)",2009,"Influence of Temperature on Life Table Parameters of the Predaceous Mite Euseius finlandicus (Oudemans) (Acari: Phytoseiidae)","10.3906/tar-0803-5","Euseius finlandicus","Phytoseiidae","Arachnida","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP964_2","TEMP964A","Reproduction","Total Fecundity","Female",25,-0.101892781467214,0.111599304732954,5,25,30
"3589","Good","TEMP965",847,15,"8A","Kasap, I. (b)",2009,"The biology and fecundity of the citrus red mite Panonychus citri (McGregor) (Acari: Tetranychidae) at different temperatures under laboratory conditions","10.3906/tar-0902-41","Panonychus citri","Tetranychidae","Arachnida","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP965_2","TEMP965A","Reproduction","total fecundity (total number of eggs)","Female",25,-1.13691737923037,0.212710177133244,5,25,30
"3590","Good","TEMP965",847,15,"8A","Kasap, I. (b)",2009,"The biology and fecundity of the citrus red mite Panonychus citri (McGregor) (Acari: Tetranychidae) at different temperatures under laboratory conditions","10.3906/tar-0902-41","Panonychus citri","Tetranychidae","Arachnida","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP965_3","TEMP965A","Longevity","days","Female",25,-0.300534303129214,0.185386080318728,5,25,30
"3593","Good","TEMP970",852,16,"7C","Kasuga, S.; Amano, H.",2000,"Influence of temperature on the life history parameters of Tyrophagus similis Volgin (Acari : Acaridae)","10.1303/aez.2000.237","Tyrophagus similis","Acaridae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","Japan","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP970_1","TEMP970A","Longevity","Longevity (days)","Female",20,-2.26641040611305,0.224499157704514,5,20,25
"3594","Good","TEMP970",852,16,"7C","Kasuga, S.; Amano, H.",2000,"Influence of temperature on the life history parameters of Tyrophagus similis Volgin (Acari : Acaridae)","10.1303/aez.2000.237","Tyrophagus similis","Acaridae","Arachnida","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","Japan","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP970_2","TEMP970A","Reproduction","Fecundity (total eggs)","Female",20,-1.48621195542734,0.175702655163142,5,20,25
"3597","Good","TEMP987",867,16,"7B","Kersting, U.et al.",1999,"Effect of temperature on development rate and fecundity of apterous Aphis gossypii Glover (Hom., Aphididae) reared on Gossypium hirsutum L","10.1046/j.1439-0418.1999.00309.x","Aphis gossypii","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Adult","No","Both","No","TEMP987_1","TEMP987A","Longevity","Longevity (days)","Female",26,-0.845386686247071,0.0513215086843224,5,25,30
"3598","Good","TEMP987",867,16,"7B","Kersting, U.et al.",1999,"Effect of temperature on development rate and fecundity of apterous Aphis gossypii Glover (Hom., Aphididae) reared on Gossypium hirsutum L","10.1046/j.1439-0418.1999.00309.x","Aphis gossypii","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Adult","No","Both","No","TEMP987_2","TEMP987A","Reproduction","Offspring per reproduction day","Female",26,0.899062097979049,0.0518722969592558,5,25,30
"3599","Good","TEMP995",874,16,"8A","Kim, D.; Riedl, H. m. d.",2005,"Effect of temperature on development and fecundity of the predaceous plant bug Deraeocoris brevis reared on Ephestia kuehniella eggs","10.1007/s10526-005-5380-x","Deraeocoris brevis","Miridae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Field","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP995_1","TEMP995A","Longevity","days","Female",NA,-3.63737292777154,0.279640842604047,8,24,32
"3600","Good","TEMP995",874,16,"8A","Kim, D.; Riedl, H. m. d.",2005,"Effect of temperature on development and fecundity of the predaceous plant bug Deraeocoris brevis reared on Ephestia kuehniella eggs","10.1007/s10526-005-5380-x","Deraeocoris brevis","Miridae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Field","Wild-caught","Experimental","Terrestrial","South Korea","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP995_2","TEMP995A","Reproduction","total eggs per female","Female",NA,-2.24584124636093,0.171921383237872,8,24,32
"3603","Good","HUM130",2084,40,"18A","Honarparvar et al.",2012,"Effect of temperature on development and fecundity of the brown mite, Bryobia rubrioculus Scheuten (Acari: Tetranychidae)","10.4001/003.020.0109","Bryobia rubrioculus","Tetranychidae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM130_1","HUM130A","Longevity","Longevity (days)","Female",25,0,0,0,25,25
"3604","Good","HUM130",2084,40,"18A","Honarparvar et al.",2012,"Effect of temperature on development and fecundity of the brown mite, Bryobia rubrioculus Scheuten (Acari: Tetranychidae)","10.4001/003.020.0109","Bryobia rubrioculus","Tetranychidae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM130_2","HUM130B","Reproduction","Eggs laid per female","Female",25,0,0,0,25,25
"3605","Good","HUM148",2097,40,"25A","Ju et al.",2011,"Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata","10.1673/031.011.0116","Corythucha ciliata","Tingidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM148_1","HUM148A","Reproduction","eggs per female","Female",26,0.0842060686736498,0.133451511033358,4,26,30
"3606","Good","HUM148",2097,40,"25A","Ju et al.",2011,"Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata","10.1673/031.011.0116","Corythucha ciliata","Tingidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM148_2","HUM148A","Longevity","longevity (days)","Female",26,0.00906741136044989,0.13333470363248,4,26,30
"3620","Good","HUM22",2018,39,"24A","Armes, 1990",1990,"THE BIOLOGY OF ANTHRENUS-SARNICUS MROCZKOWSKI (COLEOPTERA, DERMESTIDAE) .2. PUPAL AND ADULT STAGES","10.1016/0022-474X(91)90032-8","Anthrenus sarnicus","Dermestidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM22_2","HUM22B","Longevity","Longevity of ovipositing females","Female",NA,-1.88150522200814,0.192334365007399,5,25,30
"3621","Good","HUM22",2018,39,"24A","Armes, 1990",1990,"THE BIOLOGY OF ANTHRENUS-SARNICUS MROCZKOWSKI (COLEOPTERA, DERMESTIDAE) .2. PUPAL AND ADULT STAGES","10.1016/0022-474X(91)90032-8","Anthrenus sarnicus","Dermestidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM22_4","HUM22B","Reproduction","Eggs per female","Female",NA,-1.10449909713243,0.153665304259439,5,25,30
"3624","Good","HUM254",2160,42,"25A","Sanchez-Ramos & Castanera",2005,"Effect of temperature on reproductive parameters and longevity of Tyrophagus putrescentiae (Acari : Acaridae","10.1007/s10493-005-0506-5","Tyrophagus putrescentiae","Acaridae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","Yes (> 4 days)","HUM254_1","HUM254A","Reproduction","eggs per female","Female",25,-0.822181264690283,0.0309856501143133,5,25,30
"3625","Good","HUM254",2160,42,"25A","Sanchez-Ramos & Castanera",2005,"Effect of temperature on reproductive parameters and longevity of Tyrophagus putrescentiae (Acari : Acaridae","10.1007/s10493-005-0506-5","Tyrophagus putrescentiae","Acaridae","Arachnida","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","Yes (> 4 days)","HUM254_2","HUM254A","Longevity","longevity (days)","Both sexes",25,-0.656231380668067,0.0301094272320483,5,25,30
"3626","Good","HUM254",2160,42,"25A","Sanchez-Ramos & Castanera",2005,"Effect of temperature on reproductive parameters and longevity of Tyrophagus putrescentiae (Acari : Acaridae","10.1007/s10493-005-0506-5","Tyrophagus putrescentiae","Acaridae","Arachnida","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","Yes (> 4 days)","HUM254_3","HUM254A","Longevity","longevity (days)","Both sexes",25,-6.67698553733768,0.187793342377916,5,25,30
"3627","Good","HUM256",2163,42,"25A","Sanchez-Ramos et al. (b)",2007,"Reproduction, longevity and life table parameters of Tyrophagus neiswanderi (Acari : Acaridae) at constant temperatures","10.1007/s10493-007-9118-6","Tyrophagus neiswanderi","Acaridae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","Yes (multiple generations)","HUM256_1","HUM256A","Reproduction","eggs per female","Female",25,-1.04880102502209,0.0364183769833004,4,25,29
"3628","Good","HUM256",2163,42,"25A","Sanchez-Ramos et al. (b)",2007,"Reproduction, longevity and life table parameters of Tyrophagus neiswanderi (Acari : Acaridae) at constant temperatures","10.1007/s10493-007-9118-6","Tyrophagus neiswanderi","Acaridae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","Yes (multiple generations)","HUM256_2","HUM256A","Longevity","longevity (days)","Female",25,-1.47534741619651,0.0407250426168617,4,25,29
"3629","Good","HUM257",2161,42,"19C","Sanchez-Ramos & Castanera",2007,"Effect of temperature on reproductive parameters and the longevity of Acarus farris (Acarl : Acaridae","10.1016/j.jspr.2007.03.008","Acarus farris","Acaridae","Arachnida","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","Yes","Constant","Yes (multiple generations)","HUM257_1","HUM257A","Reproduction","Fecundity (eggs per female)","Female",25,0,0,0,25,25
"3630","Good","HUM257",2161,42,"19C","Sanchez-Ramos & Castanera",2007,"Effect of temperature on reproductive parameters and the longevity of Acarus farris (Acarl : Acaridae","10.1016/j.jspr.2007.03.008","Acarus farris","Acaridae","Arachnida","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","Yes","Constant","Yes (multiple generations)","HUM257_3","HUM257B","Longevity","Longevity (DAYS)","Female",25,0,0,0,25,25
"3631","Good","HUM264",2167,42,"19B","Sengonca, C. and Liu, B.",1999,"Laboratory studies on the effect of temperature and humidity on the life table of the whitefly, Aleurotuberculatus takahashi David & Subramaniam (Hom., Aleyrodidae) from southeastern China",NA,"Aleurotuberculatus takahashi","Aleyrodidae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM264_1","HUM264A","Longevity","Longevity (DAYS)","Parthenogenetic",25,-1.37631441932564,0.00702964729962462,10,25,35
"3632","Good","HUM264",2167,42,"19B","Sengonca, C. and Liu, B.",1999,"Laboratory studies on the effect of temperature and humidity on the life table of the whitefly, Aleurotuberculatus takahashi David & Subramaniam (Hom., Aleyrodidae) from southeastern China",NA,"Aleurotuberculatus takahashi","Aleyrodidae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM264_2","HUM264A","Reproduction","Fecundity (eggs per female)","Parthenogenetic",25,-0.556117925308885,0.0059134682616008,10,25,35
"3633","Good","HUM29",2024,39,"24A","Bahirai et al., 2019",2019,"Effect of temperature on life table parameters of Rhyncaphytoptus ficifoliae Keifer (Trombidiformes; Diptilomiopidae)","10.11158/saa.24.8.5","Rhyncaphytoptus ficifoliae","Diptilomiopidae","Arachnida","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Constant","Yes (>4 days)","HUM29_1","HUM29A","Longevity","Female longevity","Female",NA,-2.61633127167213,0.0618549555130396,8,25,33
"3634","Good","HUM29",2024,39,"24A","Bahirai et al., 2019",2019,"Effect of temperature on life table parameters of Rhyncaphytoptus ficifoliae Keifer (Trombidiformes; Diptilomiopidae)","10.11158/saa.24.8.5","Rhyncaphytoptus ficifoliae","Diptilomiopidae","Arachnida","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Juvenile","No","Constant","Yes (>4 days)","HUM29_3","HUM29A","Reproduction","Eggs per female","Female",NA,-2.00943780993106,0.0501576679665855,8,25,33
"3635","Good","HUM298",2183,42,"20A","Throne",1994,"LIFE-HISTORY OF IMMATURE MAIZE WEEVILS (COLEOPTERA, CURCULIONIDAE) ON CORN STORED AT CONSTANT TEMPERATURES AND RELATIVE HUMIDITIES IN THE LABORATORY","10.1093/ee/23.6.1459","Sitophilus zeamais","Curculionidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM298_1","HUM298_A","Reproduction","nuber of eggs per day","Female",25,0,0,0,25,25
