"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Experiment.code","Sex","Rearing.temperature","diff","reftemp","treattemp","warm.cool","es_reproduction","v_reproduction","es_longevtiy","v_longevtiy"
"2267","Good","TEMP2236",1930,37,"16A","Yao et al",2011,"Effects of temperature on development, survival, longevity, and fecundity of Serangium japonicum (Coleoptera: Coccinellidae), a predator of Bemisia tabaci Gennadius (Homoptera: Aleyrodidae)","10.1080/09583157.2010.516818","Serangium japonicum","Coccinellidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP2236A","Both",NA,-6,26,20,"Cool",NA,NA,1.261789133,0.15986853
"2268","Good","TEMP2236",1930,37,"16A","Yao et al",2011,"Effects of temperature on development, survival, longevity, and fecundity of Serangium japonicum (Coleoptera: Coccinellidae), a predator of Bemisia tabaci Gennadius (Homoptera: Aleyrodidae)","10.1080/09583157.2010.516818","Serangium japonicum","Coccinellidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP2236A","Both",NA,-3,26,23,"Cool",-0.351789685,0.135395933,NA,NA
"2269","Good","TEMP2236",1930,37,"16A","Yao et al",2011,"Effects of temperature on development, survival, longevity, and fecundity of Serangium japonicum (Coleoptera: Coccinellidae), a predator of Bemisia tabaci Gennadius (Homoptera: Aleyrodidae)","10.1080/09583157.2010.516818","Serangium japonicum","Coccinellidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP2236A","Both",NA,-3,26,23,"Cool",NA,NA,0.66910172,0.140794952
"2270","Good","TEMP2236",1930,37,"16A","Yao et al",2011,"Effects of temperature on development, survival, longevity, and fecundity of Serangium japonicum (Coleoptera: Coccinellidae), a predator of Bemisia tabaci Gennadius (Homoptera: Aleyrodidae)","10.1080/09583157.2010.516818","Serangium japonicum","Coccinellidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP2236A","Both",NA,3,26,29,"Warm",-0.58194779,0.138977721,NA,NA
"2271","Good","TEMP2236",1930,37,"16A","Yao et al",2011,"Effects of temperature on development, survival, longevity, and fecundity of Serangium japonicum (Coleoptera: Coccinellidae), a predator of Bemisia tabaci Gennadius (Homoptera: Aleyrodidae)","10.1080/09583157.2010.516818","Serangium japonicum","Coccinellidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP2236A","Both",NA,3,26,29,"Warm",NA,NA,-0.125592181,0.133596223
"2272","Good","TEMP2236",1930,37,"16A","Yao et al",2011,"Effects of temperature on development, survival, longevity, and fecundity of Serangium japonicum (Coleoptera: Coccinellidae), a predator of Bemisia tabaci Gennadius (Homoptera: Aleyrodidae)","10.1080/09583157.2010.516818","Serangium japonicum","Coccinellidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP2236A","Both",NA,6,26,32,"Warm",-1.62510732,0.177349563,NA,NA
"2273","Good","TEMP2236",1930,37,"16A","Yao et al",2011,"Effects of temperature on development, survival, longevity, and fecundity of Serangium japonicum (Coleoptera: Coccinellidae), a predator of Bemisia tabaci Gennadius (Homoptera: Aleyrodidae)","10.1080/09583157.2010.516818","Serangium japonicum","Coccinellidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP2236A","Both",NA,6,26,32,"Warm",NA,NA,-0.369599847,0.135610068
"2274","Good","TEMP2236",1930,37,"16A","Yao et al",2011,"Effects of temperature on development, survival, longevity, and fecundity of Serangium japonicum (Coleoptera: Coccinellidae), a predator of Bemisia tabaci Gennadius (Homoptera: Aleyrodidae)","10.1080/09583157.2010.516818","Serangium japonicum","Coccinellidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP2236A","Both",NA,9,26,35,"Warm",-2.214982893,0.215102487,NA,NA
"2275","Good","TEMP2236",1930,37,"16A","Yao et al",2011,"Effects of temperature on development, survival, longevity, and fecundity of Serangium japonicum (Coleoptera: Coccinellidae), a predator of Bemisia tabaci Gennadius (Homoptera: Aleyrodidae)","10.1080/09583157.2010.516818","Serangium japonicum","Coccinellidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP2236A","Both",NA,9,26,35,"Warm",NA,NA,-1.418287038,0.166858969
"2276","Good","TEMP1893",1646,31,NA,"SHANOWER, T.et al.",1993,"DEVELOPMENT AND FECUNDITY OF SESAMIA-CALAMISTIS (LEPIDOPTERA, NOCTUIDAE) AND ELDANA-SACCHARINA (LEPIDOPTERA, PYRALIDAE","10.1017/S0007485300034726","Sesamia calamistis","Noctudae, Pyralidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","constant","no","TEMP1893_A","Female",NA,-5,25,20,"Cool",1.734557705,0.110086904,NA,NA
"2277","Good","TEMP1893",1646,31,NA,"SHANOWER, T.et al.",1993,"DEVELOPMENT AND FECUNDITY OF SESAMIA-CALAMISTIS (LEPIDOPTERA, NOCTUIDAE) AND ELDANA-SACCHARINA (LEPIDOPTERA, PYRALIDAE","10.1017/S0007485300034726","Sesamia calamistis","Noctudae, Pyralidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","constant","no","TEMP1893_A","Both",NA,-5,25,20,"Cool",NA,NA,0.038907061,0.080015138
"2278","Good","TEMP1893",1646,31,NA,"SHANOWER, T.et al.",1993,"DEVELOPMENT AND FECUNDITY OF SESAMIA-CALAMISTIS (LEPIDOPTERA, NOCTUIDAE) AND ELDANA-SACCHARINA (LEPIDOPTERA, PYRALIDAE","10.1017/S0007485300034726","Sesamia calamistis","Noctudae, Pyralidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","constant","no","TEMP1893_A","Female",NA,5,25,30,"Warm",0.673852554,0.097791548,NA,NA
"2279","Good","TEMP1893",1646,31,NA,"SHANOWER, T.et al.",1993,"DEVELOPMENT AND FECUNDITY OF SESAMIA-CALAMISTIS (LEPIDOPTERA, NOCTUIDAE) AND ELDANA-SACCHARINA (LEPIDOPTERA, PYRALIDAE","10.1017/S0007485300034726","Sesamia calamistis","Noctudae, Pyralidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","constant","no","TEMP1893_A","Both",NA,5,25,30,"Warm",NA,NA,-1.569093847,0.120609482
"2280","Good","TEMP1114",987,18,"9A","Legaspi, J. C.et al.",2011,"Life Table Analysis and Development of Singhiella simplex (Hemiptera: Aleyrodidae) Under Different Constant Temperatures","10.1603/AN10148","Singhiella simplex","Aleyrodidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Adult","No","Constant","No","TEMP1114A","Female",NA,-10,25,15,"Cool",-0.576905326,0.164986858,NA,NA
"2281","Good","TEMP1114",987,18,"9A","Legaspi, J. C.et al.",2011,"Life Table Analysis and Development of Singhiella simplex (Hemiptera: Aleyrodidae) Under Different Constant Temperatures","10.1603/AN10148","Singhiella simplex","Aleyrodidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Adult","No","Constant","No","TEMP1114A","Female",NA,-10,25,15,"Cool",NA,NA,1.563064346,0.204067421
"2282","Good","TEMP1114",987,18,"9A","Legaspi, J. C.et al.",2011,"Life Table Analysis and Development of Singhiella simplex (Hemiptera: Aleyrodidae) Under Different Constant Temperatures","10.1603/AN10148","Singhiella simplex","Aleyrodidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Adult","No","Constant","No","TEMP1114A","Female",NA,2,25,27,"Warm",0.279644545,0.137049958,NA,NA
"2283","Good","TEMP1114",987,18,"9A","Legaspi, J. C.et al.",2011,"Life Table Analysis and Development of Singhiella simplex (Hemiptera: Aleyrodidae) Under Different Constant Temperatures","10.1603/AN10148","Singhiella simplex","Aleyrodidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Adult","No","Constant","No","TEMP1114A","Female",NA,2,25,27,"Warm",NA,NA,-1.230365598,0.160976598
"2284","Good","TEMP1114",987,18,"9A","Legaspi, J. C.et al.",2011,"Life Table Analysis and Development of Singhiella simplex (Hemiptera: Aleyrodidae) Under Different Constant Temperatures","10.1603/AN10148","Singhiella simplex","Aleyrodidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Adult","No","Constant","No","TEMP1114A","Female",NA,5,25,30,"Warm",-0.494016198,0.146364656,NA,NA
"2285","Good","TEMP1114",987,18,"9A","Legaspi, J. C.et al.",2011,"Life Table Analysis and Development of Singhiella simplex (Hemiptera: Aleyrodidae) Under Different Constant Temperatures","10.1603/AN10148","Singhiella simplex","Aleyrodidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Adult","No","Constant","No","TEMP1114A","Female",NA,5,25,30,"Warm",NA,NA,-1.677565348,0.190677992
"2286","Good","TEMP1103",976,18,NA,"LEDDY, P.et al.",1995,"BIOLOGY OF SIPHONINUS-PHILLYREAE (HALIDAY) (HOMOPTERA, ALEYRODIDAE) AND ITS RELATIONSHIP TO TEMPERATURE","10.1093/ee/24.2.380","Siphoninus phyllyreae","Aleyrodidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","constant","no","TEMP1103_A","Female",NA,-5,25,20,"Cool",-0.107376375,0.133525495,NA,NA
"2287","Good","TEMP1103",976,18,NA,"LEDDY, P.et al.",1995,"BIOLOGY OF SIPHONINUS-PHILLYREAE (HALIDAY) (HOMOPTERA, ALEYRODIDAE) AND ITS RELATIONSHIP TO TEMPERATURE","10.1093/ee/24.2.380","Siphoninus phyllyreae","Aleyrodidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","constant","no","TEMP1103_A","Male",NA,-5,25,20,"Cool",NA,NA,0.024196416,0.138105332
"2288","Good","TEMP1103",976,18,NA,"LEDDY, P.et al.",1995,"BIOLOGY OF SIPHONINUS-PHILLYREAE (HALIDAY) (HOMOPTERA, ALEYRODIDAE) AND ITS RELATIONSHIP TO TEMPERATURE","10.1093/ee/24.2.380","Siphoninus phyllyreae","Aleyrodidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","constant","no","TEMP1103_A","Female",NA,-5,25,20,"Cool",NA,NA,0.760169327,0.14296429
"2289","Good","TEMP1103",976,18,NA,"LEDDY, P.et al.",1995,"BIOLOGY OF SIPHONINUS-PHILLYREAE (HALIDAY) (HOMOPTERA, ALEYRODIDAE) AND ITS RELATIONSHIP TO TEMPERATURE","10.1093/ee/24.2.380","Siphoninus phyllyreae","Aleyrodidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","constant","no","TEMP1103_A","Female",NA,5,25,30,"Warm",-1.194983767,0.140298043,NA,NA
"2290","Good","TEMP1103",976,18,NA,"LEDDY, P.et al.",1995,"BIOLOGY OF SIPHONINUS-PHILLYREAE (HALIDAY) (HOMOPTERA, ALEYRODIDAE) AND ITS RELATIONSHIP TO TEMPERATURE","10.1093/ee/24.2.380","Siphoninus phyllyreae","Aleyrodidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","constant","no","TEMP1103_A","Male",NA,5,25,30,"Warm",NA,NA,-0.06941664,0.134008883
"2291","Good","TEMP1103",976,18,NA,"LEDDY, P.et al.",1995,"BIOLOGY OF SIPHONINUS-PHILLYREAE (HALIDAY) (HOMOPTERA, ALEYRODIDAE) AND ITS RELATIONSHIP TO TEMPERATURE","10.1093/ee/24.2.380","Siphoninus phyllyreae","Aleyrodidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","constant","no","TEMP1103_A","Female",NA,5,25,30,"Warm",NA,NA,-0.890427694,0.130957973
"2292","Good","TEMP906",798,14,"6C","Jeffs, C. T.; Leather, S. R.",2014,"Effects of extreme, fluctuating temperature events on life history traits of the grain aphid, Sitobion avenae","10.1111/eea.12160","Sitobion avenae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Juvenile","No","Fluctuating","Yes (< 4 days)","TEMP906A","Parthenogenetic",20,-10,20,10,"Cool",-0.128589033,0.154164137,NA,NA
"2293","Good","TEMP906",798,14,"6C","Jeffs, C. T.; Leather, S. R.",2014,"Effects of extreme, fluctuating temperature events on life history traits of the grain aphid, Sitobion avenae","10.1111/eea.12160","Sitobion avenae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Juvenile","No","Fluctuating","Yes (< 4 days)","TEMP906A","Parthenogenetic",20,5,20,25,"Warm",-1.538831952,0.199384688,NA,NA
"2294","Good","HUM298",2183,42,"20A","Throne",1994,"LIFE-HISTORY OF IMMATURE MAIZE WEEVILS (COLEOPTERA, CURCULIONIDAE) ON CORN STORED AT CONSTANT TEMPERATURES AND RELATIVE HUMIDITIES IN THE LABORATORY","10.1093/ee/23.6.1459","Sitophilus zeamais","Curculionidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM298_A","Female",25,-15,25,10,"Cool",-27.46148703,15.24933206,NA,NA
"2295","Good","HUM298",2183,42,"20A","Throne",1994,"LIFE-HISTORY OF IMMATURE MAIZE WEEVILS (COLEOPTERA, CURCULIONIDAE) ON CORN STORED AT CONSTANT TEMPERATURES AND RELATIVE HUMIDITIES IN THE LABORATORY","10.1093/ee/23.6.1459","Sitophilus zeamais","Curculionidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM298_A","Both",25,-10,25,15,"Cool",NA,NA,-1.209189798,0.236553499
"2296","Good","HUM298",2183,42,"20A","Throne",1994,"LIFE-HISTORY OF IMMATURE MAIZE WEEVILS (COLEOPTERA, CURCULIONIDAE) ON CORN STORED AT CONSTANT TEMPERATURES AND RELATIVE HUMIDITIES IN THE LABORATORY","10.1093/ee/23.6.1459","Sitophilus zeamais","Curculionidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM298_A","Female",25,-10,25,15,"Cool",-46.1715415,53.49528111,NA,NA
"2297","Good","HUM298",2183,42,"20A","Throne",1994,"LIFE-HISTORY OF IMMATURE MAIZE WEEVILS (COLEOPTERA, CURCULIONIDAE) ON CORN STORED AT CONSTANT TEMPERATURES AND RELATIVE HUMIDITIES IN THE LABORATORY","10.1093/ee/23.6.1459","Sitophilus zeamais","Curculionidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM298_A","Both",25,-7.5,25,17.5,"Cool",NA,NA,0.07729059,0.166786143
"2298","Good","HUM298",2183,42,"20A","Throne",1994,"LIFE-HISTORY OF IMMATURE MAIZE WEEVILS (COLEOPTERA, CURCULIONIDAE) ON CORN STORED AT CONSTANT TEMPERATURES AND RELATIVE HUMIDITIES IN THE LABORATORY","10.1093/ee/23.6.1459","Sitophilus zeamais","Curculionidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM298_A","Female",25,-7.5,25,17.5,"Cool",-18.61695073,7.098483757,NA,NA
"2299","Good","HUM298",2183,42,"20A","Throne",1994,"LIFE-HISTORY OF IMMATURE MAIZE WEEVILS (COLEOPTERA, CURCULIONIDAE) ON CORN STORED AT CONSTANT TEMPERATURES AND RELATIVE HUMIDITIES IN THE LABORATORY","10.1093/ee/23.6.1459","Sitophilus zeamais","Curculionidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM298_A","Both",25,-5,25,20,"Cool",NA,NA,0,0.2
"2300","Good","HUM298",2183,42,"20A","Throne",1994,"LIFE-HISTORY OF IMMATURE MAIZE WEEVILS (COLEOPTERA, CURCULIONIDAE) ON CORN STORED AT CONSTANT TEMPERATURES AND RELATIVE HUMIDITIES IN THE LABORATORY","10.1093/ee/23.6.1459","Sitophilus zeamais","Curculionidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM298_A","Female",25,-5,25,20,"Cool",-7.792689513,1.718150246,NA,NA
"2301","Good","HUM298",2183,42,"20A","Throne",1994,"LIFE-HISTORY OF IMMATURE MAIZE WEEVILS (COLEOPTERA, CURCULIONIDAE) ON CORN STORED AT CONSTANT TEMPERATURES AND RELATIVE HUMIDITIES IN THE LABORATORY","10.1093/ee/23.6.1459","Sitophilus zeamais","Curculionidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM298_A","Both",25,5,25,30,"Warm",NA,NA,0,0.2
"2302","Good","HUM298",2183,42,"20A","Throne",1994,"LIFE-HISTORY OF IMMATURE MAIZE WEEVILS (COLEOPTERA, CURCULIONIDAE) ON CORN STORED AT CONSTANT TEMPERATURES AND RELATIVE HUMIDITIES IN THE LABORATORY","10.1093/ee/23.6.1459","Sitophilus zeamais","Curculionidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM298_A","Female",25,5,25,30,"Warm",2.368702622,0.340268803,NA,NA
"2303","Good","HUM298",2183,42,"20A","Throne",1994,"LIFE-HISTORY OF IMMATURE MAIZE WEEVILS (COLEOPTERA, CURCULIONIDAE) ON CORN STORED AT CONSTANT TEMPERATURES AND RELATIVE HUMIDITIES IN THE LABORATORY","10.1093/ee/23.6.1459","Sitophilus zeamais","Curculionidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","HUM298_A","Both",25,7.5,25,32.5,"Warm",NA,NA,0,0.166666667
