Status,Paper code,Paper number,Screening set,Extraction set,Paper,Publication year,Title,DOI,Species latin,Family,Class,Phylum,Sex exposed,Fertilisation mode,Agricultural importance,Lab or field,Animal origin,Stressor variation,Habitat,Country of origin,Continent of origin,Ocean/sea of origin,Exposure duration,Life-stage of animal,Lowest temp below 10°C?,Constant or fluctuating?,Acclimated?,Effect size code,Experiment code,Trait category,Trait,Sex,Rearing temperature,No of temp treatments,Min temp,Max temp,Data location,Test,Statistic,Effect size direction,Total N (replicates),Total animals ,Temp1,N1,ani_1,Prop1,Mean1,SD1,Temp2,N2,ani_2,Prop2,Mean2,SD2,Temp3,N3,ani_3,Prop3,Mean3,SD3,Temp4,N4,ani_4,Prop4,Mean4,SD4,Temp5,N5,ani_5,Prop5,Mean5,SD5,Temp6,N6,ani_6,Prop6,Mean6,SD6,Temp7,N7,ani_7,Prop7,Mean7,SD7,Temp8,N8,ani_8,Prop8,Mean8,SD8,Temp9,N9,ani_9,Prop9,Mean9,SD9,Comment,ref_temp,ref_mean,ref_sd,ref_ani,ref_N,rearing?
Good,TEMP575,55,NA,1B,"Firake & Khan, 2014",2014,Alternating temperatures affect the performance of Trichogramma species,10.1093/jis/14.1.41,Trichogramma poliae,Trichogrammatidae,Insecta,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,Less than 24 hrs,Egg,No,Constant,No,TEMP575_7,TEMP575A,Longevity,Longevity,Female,27,6,20,40,Figure 5,NA,NA,NA,100,100,20,20,20,NA,12.33,1.38,25,20,20,NA,11.65,1.47,27,20,20,NA,9.69,1.47,30,20,20,NA,9.69,1.38,35,20,20,NA,8.67,1.52,40,20,20,NA,7.69,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,9.69,1.47,20,20,Y
Good,TEMP575,55,NA,1B,"Firake & Khan, 2014",2014,Alternating temperatures affect the performance of Trichogramma species,10.1093/jis/14.1.41,Trichogramma poliae,Trichogrammatidae,Insecta,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,Less than 24 hrs,Larval,No,Constant,No,TEMP575_8,TEMP575A,Longevity,Longevity,Female,27,6,20,40,Figure 5,NA,NA,NA,100,100,20,20,20,NA,12.66,1.43,25,20,20,NA,12.33,1.43,27,20,20,NA,9.67,1.52,30,20,20,NA,11.33,1.43,35,20,20,NA,10.3,1.56,40,20,20,NA,8.67,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,9.67,1.52,20,20,Y
Good,TEMP575,55,NA,1B,"Firake & Khan, 2014",2014,Alternating temperatures affect the performance of Trichogramma species,10.1093/jis/14.1.41,Trichogramma poliae,Trichogrammatidae,Insecta,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,Less than 24 hrs,Pupae,No,Constant,No,TEMP575_9,TEMP575A,Longevity,Longevity,Female,27,6,20,40,Figure 5,NA,NA,NA,100,100,20,20,20,NA,12.32,1.34,25,20,20,NA,12.66,1.43,27,20,20,NA,9.69,1.43,30,20,20,NA,12.33,1.38,35,20,20,NA,11.33,1.47,40,20,20,NA,10.32,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,9.69,1.43,20,20,Y
Good,TEMP585,544,9,C,"FLETCHER, M.et al.",1990,"LONGEVITY AND FECUNDITY OF MUSCA-DOMESTICA (DIPTERA, MUSCIDAE) AS A FUNCTION OF TEMPERATURE",10.1093/jmedent/27.5.922,Musca domestica,Muscidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Wild-caught,Experimental,Terrestrial,USA,North America,NA,More than 5 days,Adult,No,Constant,No,TEMP585_1,TEMP585_A,Reproduction,eggs per female,Female,NA,4,20,35,Table 1,NA,NA,NA,12,600,20,3,150,NA,117.8,36.5,25,3,150,NA,433.1,42.6,30,3,150,NA,494.4,73.2,35,3,150,NA,365.5,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 replicates of 50 animals,25,433.1,42.6,150,3,N
Good,TEMP585,544,9,C,"FLETCHER, M.et al.",1990,"LONGEVITY AND FECUNDITY OF MUSCA-DOMESTICA (DIPTERA, MUSCIDAE) AS A FUNCTION OF TEMPERATURE",10.1093/jmedent/27.5.922,Musca domestica,Muscidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Wild-caught,Experimental,Terrestrial,USA,North America,NA,More than 5 days,Adult,No,Constant,No,TEMP585_2,TEMP585_A,Longevity,longevity (days),Female,NA,4,20,35,Table 1,NA,NA,NA,12,600,20,3,150,NA,44.6,4.2,25,3,150,NA,27.6,3.1,30,3,150,NA,17.5,0.4,35,3,150,NA,11.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 replicates of 50 animals,25,27.6,3.1,150,3,N
Good,TEMP585,544,9,C,"FLETCHER, M.et al.",1990,"LONGEVITY AND FECUNDITY OF MUSCA-DOMESTICA (DIPTERA, MUSCIDAE) AS A FUNCTION OF TEMPERATURE",10.1093/jmedent/27.5.922,Musca domestica,Muscidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Wild-caught,Experimental,Terrestrial,USA,North America,NA,More than 5 days,Adult,No,Constant,No,TEMP585_3,TEMP585_A,Longevity,longevity (days),Male,NA,4,20,35,Table 1,NA,NA,NA,12,600,20,3,150,NA,33.8,1.2,25,3,150,NA,21.9,1,30,3,150,NA,16.2,1.5,35,3,150,NA,12.4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 replicates of 50 animals,25,21.9,1,150,3,N
Good,TEMP587,546,9,4C,"Foerster, L. A.; Butnariu, A. R.",2004,"Development, reproduction, and longevity of Telenomus cyamophylax, egg parasitoid of the velvetbean caterpillar Anticarsia gemmatalis, in relation to temperature",10.1016/S1049-9644(03)00133-6,Telenomus cyamophylax,Platygastridae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP587_1,TEMP587A,Longevity,Longevity,Female,25,4,15,30,Table 1,NA,NA,NA,80,80,15,20,20,NA,100.1,38.01,20,20,20,NA,70,24.69,25,20,20,NA,30.9,9.39,30,20,20,NA,17.4,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,30.9,9.39,20,20,Y
Good,TEMP589,548,9,4C,"Foray, V.et al.",2011,Differential thermal performance curves in response to different habitats in the parasitoid Venturia canescens,10.1007/s00114-011-0818-8,Venturia canescens,Ichneumonidae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Wild-caught,Experimental,Terrestrial,France,Europe,NA,More than 5 days,Adult,No,Constant,No,TEMP589_1,TEMP589A,Longevity,Longevity,Female,25,3,17,30,Fig 2,NA,NA,NA,66,66,17,16,16,NA,59.01,22.03,25,27,27,NA,99.11,15.09,30,23,23,NA,97.87,18.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Data extracted from plots,25,99.11,15.09,27,27,Y
Good,TEMP589,548,9,4C,"Foray, V.et al.",2011,Differential thermal performance curves in response to different habitats in the parasitoid Venturia canescens,10.1007/s00114-011-0818-8,Venturia canescens,Ichneumonidae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Wild-caught,Experimental,Terrestrial,France,Europe,NA,More than 5 days,Adult,No,Constant,No,TEMP589_2,TEMP589B,Longevity,Longevity,Female,25,3,17,30,Fig 2,NA,NA,NA,51,51,17,17,17,NA,45.99,9.08,25,18,18,NA,75.68,15.3,30,16,16,NA,83.85,20.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Data extracted from plots,25,75.68,15.3,18,18,Y
Good,TEMP589,548,9,4C,"Foray, V.et al.",2011,Differential thermal performance curves in response to different habitats in the parasitoid Venturia canescens,10.1007/s00114-011-0818-8,Venturia canescens,Ichneumonidae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Wild-caught,Experimental,Terrestrial,France,Europe,NA,More than 5 days,Adult,No,Constant,No,TEMP589_3,TEMP589A,Reproduction,Eggs per female,Female,25,3,17,30,Fig 3b,NA,NA,NA,66,66,17,16,16,NA,76.17,21.82,25,27,27,NA,113.44,17.6,30,23,23,NA,96.08,22.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Data extracted from plots,25,113.44,17.6,27,27,Y
Good,TEMP589,548,9,4C,"Foray, V.et al.",2011,Differential thermal performance curves in response to different habitats in the parasitoid Venturia canescens,10.1007/s00114-011-0818-8,Venturia canescens,Ichneumonidae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Wild-caught,Experimental,Terrestrial,France,Europe,NA,More than 5 days,Adult,No,Constant,No,TEMP589_4,TEMP589B,Reproduction,Eggs per female,Female,25,3,17,30,Fig 3b,NA,NA,NA,51,51,17,17,17,NA,65.64,20.16,25,18,18,NA,146.54,22.34,30,16,16,NA,51.32,32.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Data extracted from plots,25,146.54,22.34,18,18,Y
Good,TEMP59,137,1,2B,"Amarasekare, K. G.et al.",2008,Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae,10.1603/0022-0493-101.6.1798,Paracoccus marginatus,Pseudococcidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP59_1,TEMP59A,Reproduction,Number of eggs,Female,25,4,18,30,Table 3,NA,NA,NA,140,140,18,35,35,NA,160.6,81.64,20,35,35,NA,231.6,75.72,25,35,35,NA,300.2,239.01,30,35,35,NA,82,69.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,300.2,239.01,35,35,Y
Good,TEMP59,137,1,2B,"Amarasekare, K. G.et al.",2008,Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae,10.1603/0022-0493-101.6.1798,Paracoccus marginatus,Pseudococcidae,Insecta,Arthropoda,Female,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP59_2,TEMP59A,Longevity,Longevity,Female,25,4,18,30,Table 3,NA,NA,NA,140,140,18,35,35,NA,40.2,6.5,20,35,35,NA,35.7,5.9,25,35,35,NA,21.1,4.14,30,35,35,NA,19.2,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,21.1,4.14,35,35,Y
Good,TEMP594,554,10,5A,"Francuski, L.et al.",2020,Effect of temperature on egg production in the common housefly,10.1111/eea.12912,Musca domestica,Muscidae,Insecta,Arthropoda,Both sexes,Internal,Other,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,Yes (multiple generations),TEMP594_1,TEMP594A,Reproduction,Lifetime egg number per female,Female,25,2,25,32,Table 1,NA,NA,NA,103,103,25,53,53,NA,491,257.79,32,50,50,NA,398,185.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,491,257.79,53,53,Y
Good,TEMP594,554,10,5A,"Francuski, L.et al.",2020,Effect of temperature on egg production in the common housefly,10.1111/eea.12912,Musca domestica,Muscidae,Insecta,Arthropoda,Female,Internal,Other,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,Yes (multiple generations),TEMP594_2,TEMP594A,Longevity,Longevity in days,Female,25,2,25,32,Table 1,NA,NA,NA,103,103,25,53,53,NA,23.87,7.86,32,50,50,NA,12.8,5.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,23.87,7.86,53,53,Y
Good,TEMP594,554,10,5A,"Francuski, L.et al.",2020,Effect of temperature on egg production in the common housefly,10.1111/eea.12912,Musca domestica,Muscidae,Insecta,Arthropoda,Both sexes,Internal,Other,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,Yes (multiple generations),TEMP594_4,TEMP594B,Reproduction,Lifetime egg number per female,Both sexes,25,2,25,32,Table 1,NA,NA,NA,123,123,25,53,53,NA,405,233.11,32,70,70,NA,306,137.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,405,233.11,53,53,Y
Good,TEMP594,554,10,5A,"Francuski, L.et al.",2020,Effect of temperature on egg production in the common housefly,10.1111/eea.12912,Musca domestica,Muscidae,Insecta,Arthropoda,Female,Internal,Other,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,Yes (multiple generations),TEMP594_5,TEMP594B,Longevity,Longevity in days,Female,25,2,25,32,Table 1,NA,NA,NA,123,123,25,53,53,NA,22.36,7.79,32,70,70,NA,12.34,5.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,22.36,7.79,53,53,Y
Good,TEMP595,555,10,4C,"Franke, K.; Fischer, K. m. m.",2013,Effects of inbreeding and temperature stress on life history and immune function in a butterfly,10.1111/jeb.12064,Bicyclus anynana,Nymphalidae,Insecta,Arthropoda,Both sexes,Internal,No,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,Less than 24 hrs,Mix,Yes,Constant,No,TEMP595_1,TEMP595,Longevity,Longevity,Female,27,3,1,39,Fig 1 and Data deposited at Dryad: doi: 10.5061/dryad.p86c3,NA,NA,NA,79,79,1,20,20,NA,18.85,8.56,27,39,39,NA,21.69,7.42,39,20,20,NA,19.95,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Calculation based on data provided in Excel file deposited at Dryad,27,21.69,7.42,39,39,Y
Good,TEMP595,555,10,4C,"Franke, K.; Fischer, K. m. m.",2013,Effects of inbreeding and temperature stress on life history and immune function in a butterfly,10.1111/jeb.12064,Bicyclus anynana,Nymphalidae,Insecta,Arthropoda,Both sexes,Internal,No,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,Less than 24 hrs,Mix,Yes,Constant,No,TEMP595_3,TEMP595,Reproduction,Eggs per female,Female,27,3,1,39,Fig 1 and Data deposited at Dryad: doi: 10.5061/dryad.p86c3,NA,NA,NA,79,79,1,20,20,NA,153.21,76.33,27,39,39,NA,181.33,134.74,39,20,20,NA,134.74,76.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Data extracted from plots,27,181.33,134.74,39,39,Y
Good,TEMP610,61,NA,1A,"Gadino & Walton, 2012",2012,Temperature-related development and population parameters for Typhlodromus pyri (Acari: Phytoseiidae) found in Oregon vineyards,10.1007/s10493-012-9562-9,Typhlodromus pyri,Phytoseiidae,Arachnida,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP610_1,TEMP610A,Reproduction,Eggs per female,Female,22,5,15,30,Table 2,NA,NA,NA,88,88,15,15,15,NA,16,14.33,17.5,18,18,NA,20.1,14.42,20,21,21,NA,38.2,14.66,25,23,23,NA,43.7,14.38,30,11,11,NA,21,14.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,38.2,14.66,21,21,Y
Good,TEMP610,61,NA,1A,"Gadino & Walton, 2012",2012,Temperature-related development and population parameters for Typhlodromus pyri (Acari: Phytoseiidae) found in Oregon vineyards,10.1007/s10493-012-9562-9,Typhlodromus pyri,Phytoseiidae,Arachnida,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP610_2,TEMP610A,Longevity,Longevity,Female,22,5,15,30,Table 2,NA,NA,NA,88,88,15,15,15,NA,63.3,21.68,17.5,18,18,NA,50.2,22.91,20,21,21,NA,54.9,21.99,25,23,23,NA,45,21.58,30,11,11,NA,33.2,21.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,54.9,21.99,21,21,Y
Good,TEMP622,66,NA,1A,"Ganjisaffar et al, 2011",2011,Temperature-dependent development and life table parameters of Typhlodromus bagdasarjani (Phytoseiidae) fed on two-spotted spider mite,10.1007/s10493-011-9467-z,Typhlodromus bagdasarjani,Phytoseiidae,Arachnida,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP622_1,TEMP622A,Longevity,Longevity,Female,25,5,15,35,Table 4,NA,NA,NA,45,45,15,10,10,NA,108.7,26.56,20,9,9,NA,90,9.9,25,9,9,NA,42.3,10.5,30,10,10,NA,41.9,8.53,35,7,7,NA,37.2,5.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,42.3,10.5,9,9,Y
Good,TEMP622,66,NA,1A,"Ganjisaffar et al, 2011",2011,Temperature-dependent development and life table parameters of Typhlodromus bagdasarjani (Phytoseiidae) fed on two-spotted spider mite,10.1007/s10493-011-9467-z,Typhlodromus bagdasarjani,Phytoseiidae,Arachnida,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP622_2,TEMP622A,Reproduction,Eggs per female,Both sexes,25,5,15,35,Table 4,NA,NA,NA,45,45,15,10,10,NA,19.9,7.58,20,9,9,NA,26.3,17.7,25,9,9,NA,41.1,8.4,30,10,10,NA,39.6,6,35,7,7,NA,31.3,6.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,41.1,8.4,9,9,Y
Good,TEMP624,67,NA,1A,"Gao & Zou, 2001",2001,"Biology, life table and host specificity of the mushroom pest, Brennandania lambi (Acari : Pygmephoroidea",10.1023/A:1010651509355,Brennandania lambi,Microdispidae,Arachnida,Arthropoda,Female,Internal,No,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,No,TEMP624_1,TEMP624A,Reproduction,Eggs per female,Female,22.5,4,16,28,Table 3,NA,NA,NA,120,120,16,30,30,NA,71.1,104.88,20,30,30,NA,67.1,228.12,24,30,30,NA,65.7,182.22,28,30,30,NA,56.9,110.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 sample for each 15 cage, so I assume 2 sample each cage and treatment",24,65.7,182.22,30,30,Y
Good,TEMP624,67,NA,1A,"Gao & Zou, 2001",2001,"Biology, life table and host specificity of the mushroom pest, Brennandania lambi (Acari : Pygmephoroidea",10.1023/A:1010651509355,Brennandania lambi,Microdispidae,Arachnida,Arthropoda,Female,Internal,No,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,No,TEMP624_2,TEMP624A,Longevity,Longevity,Female,22.5,4,16,28,Table 3,NA,NA,NA,120,120,16,30,30,NA,20.7,17.96,20,30,30,NA,13.2,17.09,24,30,30,NA,11.4,15.17,28,30,30,NA,9.7,16.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 sample for each 15 cage, so I assume 2 sample each cage and treatment",24,11.4,15.17,30,30,Y
Good,TEMP629,70,NA,1A,"Garrad et al, 2015",2015,"The effect of rearing temperature on development, body size, energetics and fecundity of the diamondback moth",10.1017/S000748531500098X,Plutella xylostella,Plutellidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Juvenile,No,Constant,No,TEMP629_1,TEMP629A,Longevity,Longevity,Both sexes,23,5,10,30,Table 2,NA,NA,NA,84,84,10,22,22,NA,8.86,1.4,15,13,13,NA,NA,NA,20,17,17,NA,8.12,1.52,25,24,24,NA,6.35,1.22,30,8,8,NA,4.06,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6.35,1.22,24,24,Y
Good,TEMP629,70,NA,1A,"Garrad et al, 2015",2015,"The effect of rearing temperature on development, body size, energetics and fecundity of the diamondback moth",10.1017/S000748531500098X,Plutella xylostella,Plutellidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Juvenile,No,Constant,No,TEMP629_2,TEMP629A,Reproduction,Eggs per female,Both sexes,23,5,10,30,Table 2,NA,NA,NA,84,84,10,22,22,NA,53.1,45.02,15,13,13,NA,147.3,36.41,20,17,17,NA,84.4,44.94,25,24,24,NA,104.3,45.07,30,8,8,NA,102.5,44.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,104.3,45.07,24,24,Y
Good,TEMP634,578,10,5A,"Geister, T. L.et al.",2008,"Effects of temperature on reproductive output, egg provisioning, juvenile hormone and vitellogenin titres in the butterfly Bicyclus anynana",10.1016/j.jinsphys.2008.06.002,Bicyclus anynana,Nymphalidae,Insecta,Arthropoda,Female,Internal,No,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,No,TEMP634_1,TEMP634A,Reproduction,Lifetime egg number per female,Female,27,2,20,27,Text,NA,NA,NA,104,104,20,52,52,NA,264.7,92.3,27,52,52,NA,201.4,124.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Note that total N does not match treatment N. Reason: Methods states 'about 50 per treatment' but total N in analysis=105 and fig. 1 says 51-52 per treatment. Since rel. close, I took N=52 each as this was closer to total N than 51 each.",27,201.4,124.75,52,52,Y
Good,TEMP634,578,10,5A,"Geister, T. L.et al.",2008,"Effects of temperature on reproductive output, egg provisioning, juvenile hormone and vitellogenin titres in the butterfly Bicyclus anynana",10.1016/j.jinsphys.2008.06.002,Bicyclus anynana,Nymphalidae,Insecta,Arthropoda,Female,Internal,No,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,No,TEMP634_3,TEMP634A,Longevity,Longevity in days,Female,27,2,20,27,Text,NA,NA,NA,104,104,20,52,52,NA,28.3,8.65,27,52,52,NA,20.9,5.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Note that total N does not match treatment N. Reason: Methods states 'about 50 per treatment' but total N in analysis=105 and fig. 1 says 51-52 per treatment. Since rel. close, I took N=52 each as this was closer to total N than 51 each.",27,20.9,5.77,52,52,Y
Good,TEMP635,579,10,5A,"Geng, S.; Jung, C.",2017,Effect of temperature on longevity and fecundity of Phyllonorycter ringoniella (Lepidoptera: Gracillariidae) and its oviposition model,10.1016/j.aspen.2017.09.012,Phyllonorycter ringoniella,Gracillariidae,Insecta,Arthropoda,Female,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP635_1,TEMP635A,Longevity,Longevity in days,Female,25,7,13.7,32.3,Table 2,NA,NA,NA,180,180,13.7,32,32,NA,17.2,5.54,15.6,33,33,NA,18.3,5.74,20.5,24,24,NA,11.9,3.58,23.7,33,33,NA,9.5,2.87,26.1,26,26,NA,7.2,2.8,30.2,20,20,NA,6.8,1.83,32.3,12,12,NA,6.3,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1,7.2,2.8,26,26,Y
Good,TEMP635,579,10,5A,"Geng, S.; Jung, C.",2017,Effect of temperature on longevity and fecundity of Phyllonorycter ringoniella (Lepidoptera: Gracillariidae) and its oviposition model,10.1016/j.aspen.2017.09.012,Phyllonorycter ringoniella,Gracillariidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP635_3,TEMP635A,Reproduction,Lifetime egg number,Female,25,7,13.7,32.3,Table 2,NA,NA,NA,180,180,13.7,32,32,NA,55,33.77,15.6,33,33,NA,65.2,40.61,20.5,24,24,NA,63.9,48.11,23.7,33,33,NA,49.5,42.68,26.1,26,26,NA,47.6,35.85,30.2,20,20,NA,20.7,17.75,32.3,12,12,NA,9.9,14.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1,47.6,35.85,26,26,Y
